[12:08:51] This session was started on 2022. 06. 01. 12:08:51
[12:08:51] Listening to port 3001...
[12:08:51] Listening to port 80...
[01:46:47] 190.210.230.84 on login page. /mysql/mysqlmanager/index.php?lang=en
[01:46:47] 190.210.230.84 on login page. /php-myadmin/index.php?lang=en
[01:46:47] 190.210.230.84 on login page. /dbadmin/index.php?lang=en
[01:46:48] 190.210.230.84 on login page. /phpMyAdmin_/index.php?lang=en
[01:46:48] 190.210.230.84 on login page. /mysql/dbadmin/index.php?lang=en
[01:46:48] 190.210.230.84 on login page. /db/phpmyadmin5/index.php?lang=en
[01:46:48] 190.210.230.84 on login page. /db/phpMyAdmin-3/index.php?lang=en
[01:46:49] 190.210.230.84 on login page. /db/phpMyAdmin-5/index.php?lang=en
[01:46:49] 190.210.230.84 on login page. /sql/sql-admin/index.php?lang=en
[01:46:49] 190.210.230.84 on login page. /phpmy-admin/index.php?lang=en
[01:46:49] 190.210.230.84 on login page. /phpMyAdmin-4/index.php?lang=en
[01:46:50] 190.210.230.84 on login page. /2phpmyadmin/index.php?lang=en
[01:46:50] 190.210.230.84 on login page. /administrator/PMA/index.php?lang=en
[01:46:50] 190.210.230.84 on login page. /db/phpMyAdmin-4/index.php?lang=en
[01:46:50] 190.210.230.84 on login page. /phpMyAdmin1/index.php?lang=en
[01:46:51] 190.210.230.84 on login page. /phpmyadmin_/index.php?lang=en
[01:46:51] 190.210.230.84 on login page. /phpMyAdmin5.2/index.php?lang=en
[01:46:51] 190.210.230.84 on login page. /phpmyadmin1/index.php?lang=en
[01:46:51] 190.210.230.84 on login page. /sql/phpmanager/index.php?lang=en
[01:46:52] 190.210.230.84 on login page. /sql/phpmyadmin4/index.php?lang=en
[01:46:52] 190.210.230.84 on login page. /administrator/web/index.php?lang=en
[01:46:52] 190.210.230.84 on login page. /admin/index.php?lang=en
[01:46:52] 190.210.230.84 on login page. /administrator/phpMyAdmin/index.php?lang=en
[01:46:53] 190.210.230.84 on login page. /phpmyadmin2021/index.php?lang=en
[01:46:53] 190.210.230.84 on login page. /phpmyadmin/index.php?lang=en
[01:46:53] 190.210.230.84 on login page. /sql/sqlweb/index.php?lang=en
[01:46:53] 190.210.230.84 on login page. /phpMyAdmin-4.9.7/index.php?lang=en
[01:46:54] 190.210.230.84 on login page. /sql/phpmyadmin5/index.php?lang=en
[01:46:54] 190.210.230.84 on login page. /admin/pma/index.php?lang=en
[01:46:54] 190.210.230.84 on login page. /mysql/pma/index.php?lang=en
[01:46:54] 190.210.230.84 on login page. /phpMyAdmin-5.1.0/index.php?lang=en
[01:46:55] 190.210.230.84 on login page. /sql/phpMyAdmin2/index.php?lang=en
[01:46:55] 190.210.230.84 on login page. /mysql/web/index.php?lang=en
[01:46:55] 190.210.230.84 on login page. /sql/phpMyAdmin/index.php?lang=en
[01:46:55] 190.210.230.84 on login page. /phpmyadmin2011/index.php?lang=en
[01:46:56] 190.210.230.84 on login page. /_phpmyadmin/index.php?lang=en
[02:04:05] 192.168.1.2 served. /admin
[02:41:05] 154.89.5.75 on login page. /
[02:55:31] 192.168.1.2 served. /admin
